index,station_origin,station_destination,flows,population,jobs,distance
50487,Sudbury Hill,West Harrow,0,1337,122,4655.134802
50488,Sudbury Hill,West Kensington,2,1337,1345,14084.70901
50489,Sudbury Hill,Westbourne Park,1,1337,1347,16617.72503
50490,Sudbury Hill,Westminster,9,1337,15466,20364.32195
50491,Sudbury Hill,Whitechapel,2,1337,17633,26399.93491
50492,Sudbury Hill,Willesden Green,0,1337,830,14737.86265
50493,Sudbury Hill,Wimbledon,15,1337,6295,23937.7984
50494,Sudbury Hill,Wimbledon Park,1,1337,596,22281.88614
50495,Sudbury Hill,Wood Green,1,1337,2146,30921.81872
50496,Sudbury Hill,Wood Lane,1,1337,1578,14598.34249
50497,Sudbury Town,Acton Town,68,1493,2202,6633.445226
50498,Sudbury Town,Aldgate,1,1493,7782,23577.49704
50499,Sudbury Town,Aldgate East,3,1493,7932,23819.54423
50500,Sudbury Town,Alperton,20,1493,741,1660.357282
50501,Sudbury Town,Amersham,0,1493,256,30822.14697
50502,Sudbury Town,Angel,3,1493,8103,22397.41788
50503,Sudbury Town,Arnos Grove,0,1493,748,32534.83782
50504,Sudbury Town,Baker Street,1,1493,14973,18730.84082
50505,Sudbury Town,Bank and Monument,11,1493,78549,22140.5798
50506,Sudbury Town,Barbican,2,1493,9134,23536.00754
50507,Sudbury Town,Barking,1,1493,7004,35711.71737
50508,Sudbury Town,Barons Court,26,1493,2956,11903.97625
50509,Sudbury Town,Bayswater,1,1493,615,16420.3282
50510,Sudbury Town,Blackfriars,5,1493,10849,20971.28737
50511,Sudbury Town,Blackhorse Road,0,1493,2955,30316.95454
50512,Sudbury Town,Bond Street,2,1493,20967,18883.79953
50513,Sudbury Town,Boston Manor,11,1493,892,10145.18188
50514,Sudbury Town,Bounds Green,0,1493,778,31180.59533
50515,Sudbury Town,Bow Road,0,1493,1193,27517.24702
50516,Sudbury Town,Brixton,2,1493,5084,22728.01005
50517,Sudbury Town,Caledonian Road,2,1493,1803,23251.79953
50518,Sudbury Town,Camden Town,2,1493,6348,21814.96815
50519,Sudbury Town,Canada Water,3,1493,20443,24429.74483
50520,Sudbury Town,Canary Wharf,10,1493,58772,27031.61111
50521,Sudbury Town,Canning Town,0,1493,15428,29575.79971
50522,Sudbury Town,Cannon Street,1,1493,4698,21879.73037
50523,Sudbury Town,Chancery Lane,6,1493,15391,20451.16029
50524,Sudbury Town,Charing Cross,0,1493,7016,19084.32174
50525,Sudbury Town,Chiswick Park,22,1493,1517,7908.390032
50526,Sudbury Town,Clapham Common,0,1493,2020,22736.33188
50527,Sudbury Town,Covent Garden,8,1493,4355,19252.73601
50528,Sudbury Town,Ealing Broadway,47,1493,4846,7172.119479
50529,Sudbury Town,Ealing Common,88,1493,915,5606.822396
50530,Sudbury Town,Earl's Court,55,1493,6613,13408.77432
50531,Sudbury Town,East Ham,0,1493,2062,33289.42244
50532,Sudbury Town,East Putney,7,1493,1877,17674.29166
50533,Sudbury Town,Eastcote,16,1493,364,6727.433358
50534,Sudbury Town,Elephant & Castle,3,1493,6427,21167.0347
50535,Sudbury Town,Embankment,2,1493,10220,19424.65256
50536,Sudbury Town,Euston,1,1493,16800,20441.36934
50537,Sudbury Town,Farringdon,2,1493,25592,23075.0976
50538,Sudbury Town,Finchley Road,0,1493,3417,19236.43486
50539,Sudbury Town,Finsbury Park,0,1493,6769,25306.5588
50540,Sudbury Town,Fulham Broadway,10,1493,4200,14918.92539
50541,Sudbury Town,Gloucester Road,20,1493,5194,14318.89553
50542,Sudbury Town,Goldhawk Road,0,1493,370,12015.7335
50543,Sudbury Town,Goodge Street,2,1493,6457,20117.61745
50544,Sudbury Town,Green Park,17,1493,26754,17734.88722
50545,Sudbury Town,Gunnersbury,1,1493,4775,10403.30545
50546,Sudbury Town,Hammersmith,186,1493,18250,11010.14417
50547,Sudbury Town,Harrow-on-the-Hill,0,1493,3019,7514.060107
50548,Sudbury Town,Hatton Cross,18,1493,1219,18701.73258
50549,Sudbury Town,Heathrow Terminal 4,1,1493,693,20578.06527
50550,Sudbury Town,Heathrow Terminal 5,4,1493,975,23569.762
50551,Sudbury Town,Heathrow Terminals 2 & 3,9,1493,2406,21114.48352
50552,Sudbury Town,High Street Kensington,5,1493,5427,14709.63443
50553,Sudbury Town,Highbury & Islington,0,1493,25385,23798.95217
50554,Sudbury Town,Highgate,1,1493,856,26441.27571
50555,Sudbury Town,Hillingdon,4,1493,318,11442.65057
50556,Sudbury Town,Holborn,24,1493,22346,19885.67658
50557,Sudbury Town,Holloway Road,1,1493,1696,23867.09697
50558,Sudbury Town,Hounslow Central,11,1493,708,14419.17522
50559,Sudbury Town,Hounslow East,33,1493,843,13673.49084
50560,Sudbury Town,Hounslow West,10,1493,401,15898.25891
50561,Sudbury Town,Hyde Park Corner,10,1493,2410,16954.99792
50562,Sudbury Town,Ickenham,6,1493,282,10318.21337
50563,Sudbury Town,Kennington,1,1493,1161,21357.82387
50564,Sudbury Town,Kentish Town,0,1493,3404,23092.93379
50565,Sudbury Town,Kew Gardens,1,1493,792,12183.58637
50566,Sudbury Town,King's Cross St. Pancras,15,1493,33330,21217.09916
50567,Sudbury Town,Knightsbridge,25,1493,6821,16371.04433
50568,Sudbury Town,Ladbroke Grove,2,1493,2131,14194.72849
50569,Sudbury Town,Lambeth North,0,1493,1319,20171.31441
50570,Sudbury Town,Latimer Road,2,1493,1109,13535.14795
50571,Sudbury Town,Leicester Square,6,1493,8847,18887.20471
50572,Sudbury Town,Leyton,0,1493,1447,31811.88668
50573,Sudbury Town,Liverpool Street,12,1493,61122,22982.08249
50574,Sudbury Town,London Bridge,13,1493,29930,21352.40137
50575,Sudbury Town,Manor House,1,1493,1311,26422.67243
50576,Sudbury Town,Mansion House,4,1493,7815,21631.55166
50577,Sudbury Town,Marble Arch,0,1493,6145,18385.3547
50578,Sudbury Town,Mile End,3,1493,3759,26892.31486
50579,Sudbury Town,Moorgate,3,1493,24574,22917.40926
50580,Sudbury Town,Mornington Crescent,0,1493,2927,21224.75794
50581,Sudbury Town,North Ealing,52,1493,332,4682.413942
50582,Sudbury Town,North Greenwich,3,1493,6276,28861.3944
50583,Sudbury Town,Northfields,38,1493,864,9214.32973
50584,Sudbury Town,Northwood Hills,1,1493,488,13170.09283
50585,Sudbury Town,Notting Hill Gate,0,1493,5490,15670.27996
50586,Sudbury Town,Old Street,6,1493,15897,23770.92898
50587,Sudbury Town,Osterley,13,1493,521,12705.99617
50588,Sudbury Town,Oxford Circus,5,1493,44368,18745.45369
50589,Sudbury Town,Paddington,2,1493,20198,16907.36918
50590,Sudbury Town,Park Royal,68,1493,1552,3582.755492
50591,Sudbury Town,Parsons Green,8,1493,2711,15621.26372
50592,Sudbury Town,Piccadilly Circus,14,1493,13641,18512.5133
50593,Sudbury Town,Pimlico,1,1493,5585,18809.08855
50594,Sudbury Town,Putney Bridge,11,1493,2494,16615.72607
50595,Sudbury Town,Ravenscourt Park,15,1493,1895,10175.56621
50596,Sudbury Town,Rayners Lane,15,1493,426,4908.07898
50597,Sudbury Town,Richmond,22,1493,5397,14351.74963
50598,Sudbury Town,Royal Oak,1,1493,856,15970.07266
50599,Sudbury Town,Ruislip,8,1493,257,8532.558391
50600,Sudbury Town,Ruislip Manor,4,1493,408,7853.672411
50601,Sudbury Town,Russell Square,12,1493,5172,20592.1109
50602,Sudbury Town,Seven Sisters,0,1493,10191,28712.44719
50603,Sudbury Town,Shepherd's Bush,1,1493,9890,15038.72135
50604,Sudbury Town,Shepherd's Bush Market,0,1493,416,12455.02292
50605,Sudbury Town,Sloane Square,11,1493,8229,16243.45138
50606,Sudbury Town,South Ealing,9,1493,670,8761.38444
50607,Sudbury Town,South Harrow,42,1493,387,3102.522274
50608,Sudbury Town,South Kensington,28,1493,15325,15070.22901
50609,Sudbury Town,Southfields,2,1493,1351,19305.17975
50610,Sudbury Town,Southgate,0,1493,874,34513.9864
50611,Sudbury Town,Southwark,6,1493,10326,20254.05229
50612,Sudbury Town,St. James's Park,19,1493,13339,18186.51599
50613,Sudbury Town,St. Paul's,9,1493,13446,21546.31149
50614,Sudbury Town,Stamford Brook,6,1493,784,9466.276659
50615,Sudbury Town,Stepney Green,1,1493,1879,25863.04248
50616,Sudbury Town,Stockwell,1,1493,1623,21141.27251
50617,Sudbury Town,Stratford,1,1493,55954,29680.54376
50618,Sudbury Town,Sudbury Hill,8,1493,277,1617.056615
50619,Sudbury Town,Temple,1,1493,6780,20219.24657
50620,Sudbury Town,Tooting Bec,1,1493,1239,26136.45013
50621,Sudbury Town,Tooting Broadway,1,1493,4506,27211.41158
50622,Sudbury Town,Tottenham Court Road,3,1493,19126,19473.14508
50623,Sudbury Town,Tottenham Hale,1,1493,3239,29865.98636
50624,Sudbury Town,Tower Hill,4,1493,8286,22980.31024
50625,Sudbury Town,Turnham Green,12,1493,1515,8855.987449
50626,Sudbury Town,Turnpike Lane,1,1493,992,28744.33179
50627,Sudbury Town,Uxbridge,74,1493,4316,13587.0457
50628,Sudbury Town,Vauxhall,2,1493,16242,19634.4168
50629,Sudbury Town,Victoria,10,1493,33251,17409.2104
50630,Sudbury Town,Warren Street,3,1493,17309,19895.16814
50631,Sudbury Town,Waterloo,6,1493,23466,19597.62536
50632,Sudbury Town,Watford,0,1493,961,21940.09
50633,Sudbury Town,West Brompton,1,1493,5859,13976.16351
50634,Sudbury Town,West Ham,0,1493,5487,29738.26248
50635,Sudbury Town,West Harrow,0,1493,122,6272.191417
50636,Sudbury Town,West Kensington,4,1493,1345,12467.6524
50637,Sudbury Town,Westminster,5,1493,15466,18747.26533
50638,Sudbury Town,Whitechapel,3,1493,17633,24782.8783
50639,Sudbury Town,Wimbledon,20,1493,6295,22320.74179
50640,Sudbury Town,Wimbledon Park,2,1493,596,20664.82952
50641,Sudbury Town,Wood Green,2,1493,2146,29675.15741
50642,Sudbury Town,Wood Lane,1,1493,1578,12981.28588
50643,Surrey Quays,Acton Central,0,3443,750,19839.95826
50644,Surrey Quays,Anerley,6,3443,173,9585.711304
50645,Surrey Quays,Battersea Park,0,3443,0,9890.850567
50646,Surrey Quays,Brockley,11,3443,468,3310.848242
50647,Surrey Quays,Bushey,0,3443,456,34709.8388
50648,Surrey Quays,Caledonian Road & Barnsbury,2,3443,1668,10460.68835
50649,Surrey Quays,Cambridge Heath,0,3443,458,8322.179086
50650,Surrey Quays,Camden Road,3,3443,3784,12225.26664
50651,Surrey Quays,Canada Water,1324,3443,20443,549.516231
50652,Surrey Quays,Canonbury,3,3443,846,8665.978559
50653,Surrey Quays,Carpenders Park,0,3443,340,32746.86034
50654,Surrey Quays,Clapham High Street,46,3443,1296,8100.390976
50655,Surrey Quays,Clapham Junction,144,3443,4969,11598.79681
50656,Surrey Quays,Clapton,0,3443,427,11720.7259
50657,Surrey Quays,Crystal Palace,15,3443,499,9698.171315
50658,Surrey Quays,Dalston Junction,16,3443,1289,7302.109913
50659,Surrey Quays,Dalston Kingsland,0,3443,2091,9847.1569
50660,Surrey Quays,Denmark Hill,57,3443,2612,4858.405863
50661,Surrey Quays,Forest Hill,12,3443,608,6303.23339
50662,Surrey Quays,Gospel Oak,1,3443,2025,14214.67101
50663,Surrey Quays,Gunnersbury,0,3443,4775,17670.59161
50664,Surrey Quays,Hackney Central,1,3443,2440,11136.91314
50665,Surrey Quays,Hackney Wick,0,3443,1263,9875.810366
50666,Surrey Quays,Haggerston,9,3443,1184,6494.101618
50667,Surrey Quays,Hampstead Heath,1,3443,2792,15153.23162
50668,Surrey Quays,Harlesden,0,3443,1668,18641.8639
50669,Surrey Quays,Hatch End,0,3443,93,30303.51804
50670,Surrey Quays,Highbury & Islington,93,3443,25385,9647.088327
50671,Surrey Quays,Homerton,1,3443,1998,11219.16075
50672,Surrey Quays,Honor Oak Park,5,3443,341,5045.169416
50673,Surrey Quays,Hoxton,21,3443,2181,5659.52298
50674,Surrey Quays,Imperial Wharf,10,3443,2049,13715.07023
50675,Surrey Quays,Kensal Rise,0,3443,1376,16684.95116
50676,Surrey Quays,Kensington,8,3443,2252,13117.17792
50677,Surrey Quays,Kentish Town West,0,3443,1128,13123.51159
50678,Surrey Quays,Kenton,0,3443,768,25525.78198
50679,Surrey Quays,Kew Gardens,0,3443,792,19450.87253
50680,Surrey Quays,London Fields,0,3443,790,9301.596072
50681,Surrey Quays,New Cross,61,3443,1027,2316.997521
50682,Surrey Quays,New Cross Gate,19,3443,1340,2081.768585
50683,Surrey Quays,Norwood Junction,11,3443,406,11384.15936
50684,Surrey Quays,Peckham Rye,20,3443,1070,3522.819252
50685,Surrey Quays,Penge West,3,3443,150,8903.60898
50686,Surrey Quays,Queens Road Peckham,34,3443,747,2392.258374
50687,Surrey Quays,Rectory Road,0,3443,219,11428.63116
50688,Surrey Quays,Rotherhithe,3,3443,321,984.7707124
50689,Surrey Quays,Shadwell,64,3443,7447,2294.105268
50690,Surrey Quays,Shepherd's Bush,3,3443,9890,13591.29779
50691,Surrey Quays,Shoreditch High Street,183,3443,7558,4584.270582
50692,Surrey Quays,St James Street,0,3443,184,14493.46456
50693,Surrey Quays,Stoke Newington,0,3443,479,12211.88688
50694,Surrey Quays,Stonebridge Park,0,3443,729,20136.81267
50695,Surrey Quays,Sydenham,14,3443,515,7718.338381
50696,Surrey Quays,Wandsworth Road,18,3443,498,8722.361306
50697,Surrey Quays,Wapping,13,3443,1066,1435.327074
50698,Surrey Quays,West Brompton,5,3443,5859,12137.87594
50699,Surrey Quays,West Croydon,56,3443,2048,14319.7456
50700,Surrey Quays,Whitechapel,1147,3443,17633,3388.449134
50701,Surrey Quays,Willesden Junction,0,3443,4165,17497.6307
50702,Swiss Cottage,Acton Town,2,3531,2202,14628.9789
50703,Swiss Cottage,Aldgate,18,3531,7782,9777.497007
50704,Swiss Cottage,Aldgate East,6,3531,7932,10021.27889
50705,Swiss Cottage,Alperton,0,3531,741,19602.06684
50706,Swiss Cottage,Amersham,0,3531,256,35675.81435
50707,Swiss Cottage,Angel,0,3531,8103,6775.44745
50708,Swiss Cottage,Archway,0,3531,2193,10868.19998
50709,Swiss Cottage,Arnos Grove,0,3531,748,16912.86738
50710,Swiss Cottage,Arsenal,0,3531,315,8911.835673
50711,Swiss Cottage,Baker Street,140,3531,14973,3108.870386
50712,Swiss Cottage,Balham,1,3531,3814,14854.70166
50713,Swiss Cottage,Bank and Monument,90,3531,78549,9063.984777
50714,Swiss Cottage,Barbican,18,3531,9134,7914.03711
50715,Swiss Cottage,Barking,0,3531,7004,21913.45203
50716,Swiss Cottage,Barkingside,0,3531,262,27169.9932
50717,Swiss Cottage,Barons Court,5,3531,2956,11347.51503
50718,Swiss Cottage,Bayswater,0,3531,615,6831.163081
50719,Swiss Cottage,Becontree,0,3531,456,25207.90442
50720,Swiss Cottage,Bermondsey,9,3531,3172,11370.46128
50721,Swiss Cottage,Bethnal Green,4,3531,4660,11463.70493
50722,Swiss Cottage,Blackfriars,36,3531,10849,8305.0652
50723,Swiss Cottage,Blackhorse Road,1,3531,2955,13162.44301
50724,Swiss Cottage,Bond Street,233,3531,20967,4853.148616
50725,Swiss Cottage,Borough,1,3531,3254,9797.228612
50726,Swiss Cottage,Boston Manor,1,3531,892,18140.71555
50727,Swiss Cottage,Bounds Green,0,3531,778,15558.62489
50728,Swiss Cottage,Bow Road,0,3531,1193,13718.98169
50729,Swiss Cottage,Brixton,12,3531,5084,12421.427
50730,Swiss Cottage,Bromley-by-Bow,0,3531,1613,14727.7516
50731,Swiss Cottage,Buckhurst Hill,0,3531,228,26395.6374
50732,Swiss Cottage,Caledonian Road,0,3531,1803,7629.829094
50733,Swiss Cottage,Camden Town,0,3531,6348,7832.097213
50734,Swiss Cottage,Canada Water,33,3531,20443,12359.9782
50735,Swiss Cottage,Canary Wharf,362,3531,58772,14451.4072
50736,Swiss Cottage,Canning Town,28,3531,15428,16499.20469
50737,Swiss Cottage,Cannon Street,9,3531,4698,9213.508202
50738,Swiss Cottage,Canons Park,17,3531,526,13767.80081
50739,Swiss Cottage,Chalfont & Latimer,1,3531,554,32290.15421
50740,Swiss Cottage,Chancery Lane,78,3531,15391,7119.308739
50741,Swiss Cottage,Charing Cross,19,3531,7016,6418.099578
50742,Swiss Cottage,Chesham,1,3531,243,38606.09059
50743,Swiss Cottage,Chorleywood,1,3531,702,28777.30091
50744,Swiss Cottage,Clapham Common,1,3531,2020,12429.74883
50745,Swiss Cottage,Clapham North,0,3531,1238,11786.99134
50746,Swiss Cottage,Clapham South,1,3531,1513,13682.06706
50747,Swiss Cottage,Cockfosters,0,3531,262,22101.63917
50748,Swiss Cottage,Colliers Wood,0,3531,865,18185.24821
50749,Swiss Cottage,Covent Garden,12,3531,4355,6586.513843
50750,Swiss Cottage,Croxley,1,3531,340,24738.87886
50751,Swiss Cottage,Dagenham East,0,3531,649,27915.33298
50752,Swiss Cottage,Dagenham Heathway,1,3531,1108,26636.10519
50753,Swiss Cottage,Debden,0,3531,865,30283.2289
50754,Swiss Cottage,Dollis Hill,13,3531,847,4847.876188
50755,Swiss Cottage,Ealing Broadway,4,3531,4846,17059.22607
50756,Swiss Cottage,Ealing Common,0,3531,915,15655.60173
50757,Swiss Cottage,Earl's Court,7,3531,6613,9842.716968
50758,Swiss Cottage,East Acton,2,3531,1505,12450.30982
50759,Swiss Cottage,East Finchley,0,3531,1253,14207.42543
50760,Swiss Cottage,East Ham,1,3531,2062,19491.1571
50761,Swiss Cottage,East Putney,1,3531,1877,14108.23431
50762,Swiss Cottage,Eastcote,0,3531,364,16793.063
50763,Swiss Cottage,Edgware Road,10,3531,6868,4143.710753
50764,Swiss Cottage,Elephant & Castle,7,3531,6427,9097.268069
50765,Swiss Cottage,Elm Park,0,3531,269,30211.12134
50766,Swiss Cottage,Embankment,13,3531,10220,6758.430398
50767,Swiss Cottage,Epping,0,3531,498,36230.82374
50768,Swiss Cottage,Euston,2,3531,16800,6458.498403
50769,Swiss Cottage,Euston Square,30,3531,8093,4555.650049
50770,Swiss Cottage,Fairlop,0,3531,182,28338.72304
50771,Swiss Cottage,Farringdon,54,3531,25592,7453.127167
50772,Swiss Cottage,Finchley Road,11,3531,3417,645.3527442
50773,Swiss Cottage,Finsbury Park,4,3531,6769,9684.588366
50774,Swiss Cottage,Fulham Broadway,8,3531,4200,11352.86804
50775,Swiss Cottage,Gants Hill,0,3531,601,23681.68166
50776,Swiss Cottage,Gloucester Road,9,3531,5194,9309.019225
50777,Swiss Cottage,Goldhawk Road,1,3531,370,9823.977704
50778,Swiss Cottage,Goodge Street,0,3531,6457,6401.235739
50779,Swiss Cottage,Great Portland Street,17,3531,6936,3935.689831
50780,Swiss Cottage,Green Park,184,3531,26754,5893.027539
50781,Swiss Cottage,Greenford,0,3531,1157,19911.44282
50782,Swiss Cottage,Gunnersbury,3,3531,4775,10859.11868
50783,Swiss Cottage,Hainault,0,3531,356,29217.4066
50784,Swiss Cottage,Hammersmith,38,3531,18250,10829.56704
50785,Swiss Cottage,Hanger Lane,2,3531,1493,16085.12248
50786,Swiss Cottage,Harrow & Wealdstone,0,3531,1335,15433.10968
50787,Swiss Cottage,Harrow-on-the-Hill,10,3531,3019,12367.72749
50788,Swiss Cottage,Hatton Cross,1,3531,1219,26697.26625
50789,Swiss Cottage,Heathrow Terminal 4,1,3531,693,28573.59894
50790,Swiss Cottage,Heathrow Terminal 5,2,3531,975,31565.29567
50791,Swiss Cottage,Heathrow Terminals 2 & 3,3,3531,2406,29110.01719
50792,Swiss Cottage,High Barnet,0,3531,953,22830.97947
50793,Swiss Cottage,High Street Kensington,11,3531,5427,8541.856857
50794,Swiss Cottage,Highbury & Islington,9,3531,25385,8176.981739
50795,Swiss Cottage,Highgate,0,3531,856,12458.40477
50796,Swiss Cottage,Hillingdon,0,3531,318,21508.28021
50797,Swiss Cottage,Holborn,68,3531,22346,6553.825027
50798,Swiss Cottage,Holland Park,7,3531,2063,8280.944785
50799,Swiss Cottage,Holloway Road,0,3531,1696,8245.126537
50800,Swiss Cottage,Hounslow Central,0,3531,708,22414.70889
50801,Swiss Cottage,Hounslow East,0,3531,843,21669.02451
50802,Swiss Cottage,Hounslow West,0,3531,401,23893.79259
50803,Swiss Cottage,Hyde Park Corner,5,3531,2410,6672.916839
50804,Swiss Cottage,Ickenham,0,3531,282,20383.84301
